user_id,age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate,age_group,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
1890,20,4.44,10.46,10,57,5.24,3.3,High,6.98,5.24,32.7,18-25,0.6069,0.4118,0.5631,1,1,0.4245,3,1,0,0,0,0,0,1,1,0,0,0.1724,0.5968,0.6043,0.4737,0.6786,0.1343,0.3636,0.4789,0.4679,0.3429
1891,24,5.75,12.16,16,69,5.47,4.2,High,7.82,4.23,13.2,18-25,0.7818,0.4125,0.4791,1,1,0.4729,3,1,0,0,0,0,0,1,0,1,0,0.3103,0.7856,0.7257,0.7895,0.8214,0.1772,0.4659,0.6238,0.346,0.0483
1892,20,4.52,8.42,11,39,6.64,4.7,High,7.33,4.56,42.5,18-25,0.5703,0.5808,0.5892,1,0,0.5368,3,0,0,0,1,1,0,0,1,0,0,0.1724,0.6083,0.4586,0.5263,0.4643,0.3955,0.5227,0.5393,0.3859,0.4909
1893,19,3.46,8.54,9,34,7.0,2.3,High,8.79,6.44,47.0,18-25,0.4947,0.517,0.7262,1,0,0.4052,3,0,1,0,0,0,0,1,1,0,0,0.1379,0.4555,0.4671,0.4211,0.4048,0.4627,0.25,0.7912,0.6126,0.5589
1894,32,2.68,7.01,9,37,7.83,4.8,Low,7.79,6.16,64.1,26-35,0.4134,0.634,0.7484,0,0,0.3823,1,0,1,0,0,0,1,0,1,0,0,0.5862,0.3431,0.3579,0.4211,0.4405,0.6175,0.5341,0.6186,0.5789,0.8172
1895,27,3.09,10.9,7,52,7.64,2.2,Medium,9.07,5.95,40.3,26-35,0.5133,0.4715,0.6919,1,0,0.2835,2,0,0,1,0,0,0,1,1,0,0,0.4138,0.4022,0.6357,0.3158,0.619,0.5821,0.2386,0.8395,0.5535,0.4577
1896,20,4.39,11.08,10,17,7.47,2.6,Medium,6.19,4.77,32.1,18-25,0.6196,0.6062,0.516,1,0,0.3962,2,1,0,0,0,0,0,1,0,1,0,0.1724,0.5895,0.6486,0.4737,0.2024,0.5504,0.2841,0.3425,0.4112,0.3338
1897,22,5.54,16.0,15,60,7.13,1.3,High,7.08,4.7,30.8,18-25,0.8562,0.3894,0.5395,1,0,0.3462,3,1,0,0,0,0,0,1,1,0,0,0.2414,0.7553,1.0,0.7368,0.7143,0.4869,0.1364,0.4961,0.4027,0.3142
1898,24,4.57,11.41,11,41,6.34,0.10000000000000009,High,7.02,4.95,37.6,18-25,0.6478,0.3821,0.5732,1,0,0.4005,3,1,0,0,0,0,0,1,0,1,0,0.3103,0.6155,0.6721,0.5263,0.4881,0.3396,0.0,0.4858,0.4329,0.4169
1899,20,3.86,10.59,9,42,8.3,4.3,Medium,9.5,8.18,58.1,18-25,0.5681,0.6131,0.8579,1,0,0.3645,2,0,1,0,0,1,0,0,1,0,0,0.1724,0.5132,0.6136,0.4211,0.5,0.7052,0.4773,0.9137,0.8225,0.7266
1900,30,4.88,11.15,14,76,6.23,4.8,High,6.92,4.08,28.6,26-35,0.6885,0.438,0.5028,1,0,0.4377,3,1,0,0,0,0,0,1,0,1,0,0.5172,0.6602,0.6536,0.6842,0.9048,0.319,0.5341,0.4685,0.328,0.281
1901,30,2.6,4.86,6,25,8.16,5.9,Medium,7.79,6.76,70.4,26-35,0.3252,0.7318,0.795,0,0,0.535,2,0,0,1,0,0,1,0,0,1,0,0.5172,0.3315,0.2043,0.2632,0.2976,0.6791,0.6591,0.6186,0.6512,0.9124
1902,22,3.18,9.96,8,40,5.96,4.1,High,8.09,6.66,36.4,18-25,0.5048,0.5295,0.668,1,1,0.3193,3,1,0,0,0,0,0,1,0,1,0,0.2414,0.4151,0.5686,0.3684,0.4762,0.2687,0.4545,0.6704,0.6392,0.3988
1903,17,4.52,10.56,11,31,6.75,3.1,High,5.44,4.29,27.9,<18,0.6238,0.5503,0.4558,1,0,0.428,3,0,1,0,0,1,0,0,1,0,0,0.069,0.6083,0.6114,0.5263,0.369,0.416,0.3409,0.2131,0.3533,0.2704
1904,23,4.83,13.6,14,68,6.41,0.9,High,6.65,3.93,14.5,18-25,0.7469,0.3196,0.4324,1,0,0.3551,3,0,1,0,0,0,0,1,0,1,0,0.2759,0.653,0.8286,0.6842,0.8095,0.3526,0.0909,0.4219,0.3099,0.068
1905,37,2.33,5.08,4,10,8.59,6.4,Low,8.69,7.17,45.8,36-45,0.2958,0.8203,0.7445,0,0,0.4587,1,1,0,0,0,1,0,0,1,0,0,0.7586,0.2926,0.22,0.1579,0.119,0.7593,0.7159,0.7739,0.7007,0.5408
1906,26,3.14,8.93,11,47,7.09,1.7,Medium,6.09,6.04,44.7,26-35,0.5068,0.4502,0.6082,1,0,0.3516,2,1,0,0,0,0,1,0,1,0,0,0.3793,0.4094,0.495,0.5263,0.5595,0.4795,0.1818,0.3253,0.5644,0.5242
1907,37,0.3,3.75,1,4,9.11,8.6,Low,8.84,8.01,65.1,36-45,0.1203,0.9466,0.8562,0,0,0.08,1,0,1,0,0,1,0,0,0,0,1,0.7586,0.0,0.125,0.0,0.0476,0.8563,0.9659,0.7998,0.802,0.8323
1908,27,4.46,10.69,10,45,8.35,2.4,Low,8.16,6.24,48.8,26-35,0.6137,0.5295,0.704,1,0,0.4172,1,0,1,0,0,0,0,1,1,0,0,0.4138,0.5996,0.6207,0.4737,0.5357,0.7146,0.2614,0.6825,0.5885,0.5861
1909,17,3.87,11.04,8,42,7.8,2.2,Medium,6.56,4.51,40.2,<18,0.5699,0.5128,0.5514,1,0,0.3505,2,1,0,0,0,0,1,0,0,1,0,0.069,0.5146,0.6457,0.3684,0.5,0.6119,0.2386,0.4064,0.3798,0.4562
1910,25,2.29,5.51,5,26,8.1,5.0,Medium,8.53,7.55,56.1,18-25,0.3143,0.6907,0.7932,0,0,0.4156,2,1,0,0,0,0,0,1,0,0,1,0.3448,0.2868,0.2507,0.2105,0.3095,0.6679,0.5568,0.7463,0.7465,0.6964
1911,21,6.7,13.52,20,81,6.8,7.1,High,6.68,4.37,36.0,18-25,0.9083,0.5308,0.534,1,0,0.4956,3,1,0,0,0,1,0,0,0,1,0,0.2069,0.9225,0.8229,1.0,0.9643,0.4254,0.7955,0.4271,0.3629,0.3927
1912,24,4.81,11.64,8,63,6.7,3.7,High,7.73,4.98,40.9,18-25,0.6368,0.4579,0.6122,1,0,0.4132,3,1,0,0,0,1,0,0,0,1,0,0.3103,0.6501,0.6886,0.3684,0.75,0.4067,0.4091,0.6083,0.4365,0.4668
1913,24,4.9,9.17,15,81,5.89,4.8,High,6.57,4.81,37.2,18-25,0.6501,0.4081,0.5508,1,1,0.5344,3,0,1,0,0,1,0,0,0,1,0,0.3103,0.6631,0.5121,0.7368,0.9643,0.2556,0.5341,0.4081,0.416,0.4109
1914,28,2.68,5.74,1,0,7.74,3.8,Low,7.43,6.29,49.4,26-35,0.3016,0.7236,0.6826,0,0,0.4669,1,0,0,0,1,1,0,0,0,0,1,0.4483,0.3431,0.2671,0.0,0.0,0.6007,0.4205,0.5565,0.5945,0.5952
1915,31,2.98,6.23,8,41,8.22,5.1,Low,7.43,5.03,31.2,26-35,0.4004,0.6453,0.5653,0,0,0.4783,1,0,1,0,0,0,0,1,1,0,0,0.5517,0.3863,0.3021,0.3684,0.4881,0.6903,0.5682,0.5565,0.4426,0.3202
1916,26,4.5,10.6,12,53,7.55,4.5,Medium,8.76,5.45,43.6,26-35,0.6337,0.5551,0.6759,1,0,0.4245,2,0,1,0,0,0,0,1,1,0,0,0.3793,0.6054,0.6143,0.5789,0.631,0.5653,0.5,0.786,0.4932,0.5076
1917,22,4.09,9.41,8,12,6.81,3.2,High,7.87,5.0,27.8,18-25,0.5413,0.6242,0.5662,1,0,0.4346,3,0,1,0,0,1,0,0,1,0,0,0.2414,0.5463,0.5293,0.3684,0.1429,0.4272,0.3523,0.6324,0.4389,0.2689
1918,34,2.2,6.92,5,29,7.23,3.9,Medium,8.86,6.38,46.6,26-35,0.3446,0.6059,0.7249,0,0,0.3179,2,0,1,0,0,0,1,0,1,0,0,0.6552,0.2739,0.3514,0.2105,0.3452,0.5056,0.4318,0.8033,0.6054,0.5529
1919,17,3.94,8.68,7,15,6.64,4.5,High,5.93,2.84,19.9,<18,0.5048,0.6586,0.3889,1,0,0.4539,3,1,0,0,0,0,0,1,1,0,0,0.069,0.5247,0.4771,0.3158,0.1786,0.3955,0.5,0.2977,0.1784,0.1495
1920,29,3.97,9.62,7,17,7.54,5.8,Medium,6.43,5.48,24.4,26-35,0.5299,0.7345,0.5198,1,0,0.4127,2,0,0,1,0,0,0,1,0,1,0,0.4828,0.529,0.5443,0.3158,0.2024,0.5634,0.6477,0.384,0.4968,0.2175
1921,44,1.82,5.37,4,3,8.13,5.9,Low,9.84,8.2,66.8,36-45,0.2748,0.8093,0.9048,0,0,0.3389,1,1,0,0,0,0,0,1,0,0,1,1.0,0.2191,0.2407,0.1579,0.0357,0.6735,0.6591,0.9724,0.8249,0.858
1922,33,2.42,8.74,4,24,8.67,5.1,Low,6.91,5.93,40.9,26-35,0.3922,0.722,0.6179,1,0,0.2769,1,0,1,0,0,0,0,1,1,0,0,0.6207,0.3056,0.4814,0.1579,0.2857,0.7743,0.5682,0.4668,0.5511,0.4668
1923,16,3.83,8.86,9,50,7.83,4.9,Medium,8.0,6.08,45.1,<18,0.5232,0.5915,0.678,1,0,0.4323,2,1,0,0,0,0,0,1,0,1,0,0.0345,0.5088,0.49,0.4211,0.5952,0.6175,0.5455,0.6549,0.5692,0.5302
1924,21,4.02,9.18,11,27,6.46,4.9,High,7.21,4.3,36.3,18-25,0.5617,0.6251,0.5512,1,0,0.4379,3,1,0,0,0,0,1,0,0,1,0,0.2069,0.5362,0.5129,0.5263,0.3214,0.3619,0.5455,0.5186,0.3545,0.3973
1925,17,4.44,10.63,11,61,5.99,4.8,High,6.02,3.98,19.0,<18,0.6211,0.4831,0.4298,1,1,0.4177,3,1,0,0,0,0,1,0,0,0,1,0.069,0.5968,0.6164,0.5263,0.7262,0.2743,0.5341,0.3132,0.3159,0.136
1926,32,2.01,6.65,4,14,8.78,4.5,Low,9.17,5.72,43.5,26-35,0.3173,0.738,0.6996,0,0,0.3023,1,0,1,0,0,1,0,0,1,0,0,0.5862,0.2465,0.3321,0.1579,0.1667,0.7948,0.5,0.8568,0.5258,0.506
1927,39,0.7,5.81,1,10,8.57,4.7,Low,8.38,7.27,49.0,36-45,0.1939,0.7527,0.7499,0,0,0.1205,1,0,1,0,0,0,1,0,0,0,1,0.8276,0.0577,0.2721,0.0,0.119,0.7556,0.5227,0.7204,0.7128,0.5891
1928,19,5.75,15.7,18,68,5.76,1.8,High,7.54,6.0,35.7,18-25,0.8903,0.332,0.622,1,1,0.3662,3,0,0,1,0,0,1,0,1,0,0,0.1379,0.7856,0.9786,0.8947,0.8095,0.2313,0.1932,0.5755,0.5596,0.3882
1929,22,2.7,8.12,7,30,7.41,1.3,Medium,7.98,5.97,53.3,18-25,0.4222,0.5065,0.7056,1,0,0.3325,2,1,0,0,0,0,0,1,1,0,0,0.2414,0.3459,0.4371,0.3158,0.3571,0.5392,0.1364,0.6514,0.5559,0.6541
1930,19,3.71,6.36,6,41,5.62,5.0,High,8.57,6.87,49.2,18-25,0.424,0.5493,0.7428,0,1,0.5833,3,1,0,0,0,1,0,0,0,1,0,0.1379,0.4915,0.3114,0.2632,0.4881,0.2052,0.5568,0.7532,0.6645,0.5921
1931,29,2.25,3.44,3,15,7.69,6.9,Low,8.08,4.61,37.5,26-35,0.2404,0.7902,0.5976,0,0,0.6541,1,0,1,0,0,1,0,0,0,0,1,0.4828,0.2811,0.1029,0.1053,0.1786,0.5914,0.7727,0.6687,0.3919,0.4154
1932,32,3.95,9.13,11,41,6.13,4.2,Medium,8.51,6.01,40.3,26-35,0.5566,0.5359,0.6745,1,0,0.4326,2,0,1,0,0,0,0,1,1,0,0,0.5862,0.5261,0.5093,0.5263,0.4881,0.3004,0.4659,0.7429,0.5608,0.4577
1933,39,2.06,5.24,5,21,7.56,5.1,Low,7.72,6.77,53.9,36-45,0.2949,0.6934,0.7279,0,0,0.3931,1,0,1,0,0,1,0,0,0,0,1,0.8276,0.2537,0.2314,0.2105,0.25,0.5672,0.5682,0.6066,0.6524,0.6631
1934,36,1.53,4.33,3,0,7.97,2.4,Low,8.83,6.44,50.8,36-45,0.2228,0.6767,0.7426,0,0,0.3533,1,1,0,0,0,0,0,1,1,0,0,0.7241,0.1773,0.1664,0.1053,0.0,0.6437,0.2614,0.7981,0.6126,0.6163
1935,29,2.1,6.66,4,8,9.879999999999999,3.5,Low,8.19,6.79,55.7,26-35,0.3226,0.7591,0.7522,0,0,0.3153,1,0,1,0,0,0,1,0,0,1,0,0.4828,0.2595,0.3329,0.1579,0.0952,1.0,0.3864,0.6877,0.6549,0.6903
1936,17,6.06,13.25,16,58,5.46,3.4,High,5.84,2.26,25.7,<18,0.8262,0.42,0.3875,1,1,0.4574,3,0,1,0,0,0,0,1,1,0,0,0.069,0.8303,0.8036,0.7895,0.6905,0.1754,0.375,0.2821,0.1084,0.2372
1937,32,1.82,5.34,6,19,9.6,3.9,Low,9.08,8.19,62.9,26-35,0.2941,0.7256,0.8624,0,0,0.3408,1,1,0,0,0,0,1,0,0,0,1,0.5862,0.2191,0.2386,0.2632,0.2262,0.9478,0.4318,0.8412,0.8237,0.7991
1938,24,5.25,12.57,9,47,4.5200000000000005,2.8,High,7.01,4.42,27.5,18-25,0.6944,0.4024,0.5139,1,1,0.4177,3,1,0,0,0,0,0,1,0,1,0,0.3103,0.7135,0.755,0.4211,0.5595,0.0,0.3068,0.484,0.369,0.2644
1939,24,4.23,12.48,11,41,6.85,2.1,Medium,6.75,4.03,36.9,18-25,0.6558,0.4788,0.5277,1,0,0.3389,2,1,0,0,0,0,0,1,1,0,0,0.3103,0.5665,0.7486,0.5263,0.4881,0.4347,0.2273,0.4392,0.3219,0.4063
1940,19,3.84,10.55,13,57,8.69,2.6,Low,8.03,7.93,57.4,18-25,0.606,0.5065,0.7946,1,0,0.364,1,1,0,0,0,0,0,1,0,1,0,0.1379,0.5103,0.6107,0.6316,0.6786,0.778,0.2841,0.6601,0.7924,0.716
1941,17,3.27,9.07,10,39,7.18,2.4,High,5.58,3.07,17.7,<18,0.5075,0.5094,0.3763,1,0,0.3605,3,0,1,0,0,0,0,1,1,0,0,0.069,0.4281,0.505,0.4737,0.4643,0.4963,0.2614,0.2373,0.2061,0.1163
1942,31,2.87,5.49,6,18,7.82,3.8,High,8.99,6.1,43.9,26-35,0.3559,0.6622,0.7087,0,0,0.5228,3,0,0,1,0,0,0,1,0,0,1,0.5517,0.3705,0.2493,0.2632,0.2143,0.6157,0.4205,0.8257,0.5716,0.5121
1943,32,1.38,3.75,3,7,8.8,8.899999999999999,Low,8.97,7.42,53.7,26-35,0.2,0.9367,0.7945,0,0,0.368,1,1,0,0,0,0,1,0,0,0,1,0.5862,0.1557,0.125,0.1053,0.0833,0.7985,1.0,0.8223,0.7309,0.6601
1944,27,4.34,13.36,11,35,7.23,2.3,High,5.91,2.78,23.6,26-35,0.6839,0.5216,0.4006,1,0,0.3249,3,1,0,0,0,1,0,0,1,0,0,0.4138,0.5823,0.8114,0.5263,0.4167,0.5056,0.25,0.2942,0.1711,0.2054
1945,25,4.38,9.27,11,49,8.17,6.0,Medium,8.98,6.59,43.0,18-25,0.5838,0.6504,0.7226,1,0,0.4725,2,0,1,0,0,0,0,1,0,1,0,0.3448,0.5881,0.5193,0.5263,0.5833,0.681,0.6705,0.824,0.6307,0.4985
1946,23,3.29,10.22,13,21,7.56,6.7,Low,6.53,3.59,40.8,18-25,0.5673,0.7563,0.5194,1,0,0.3219,1,0,1,0,0,0,0,1,1,0,0,0.2759,0.431,0.5871,0.6316,0.25,0.5672,0.75,0.4012,0.2688,0.4653
1947,28,2.27,6.52,8,31,9.54,5.4,Low,10.0,8.23,63.6,26-35,0.3685,0.7396,0.8989,0,0,0.3482,1,0,1,0,0,0,1,0,1,0,0,0.4483,0.284,0.3229,0.3684,0.369,0.9366,0.6023,1.0,0.8286,0.8097
1948,30,3.45,7.99,9,41,7.49,3.5,Low,8.69,7.86,58.6,26-35,0.4804,0.5565,0.8199,0,0,0.4318,1,0,1,0,0,0,0,1,0,1,0,0.5172,0.4541,0.4279,0.4211,0.4881,0.5541,0.3864,0.7739,0.7839,0.7341
1949,37,1.21,3.02,4,30,8.31,5.9,Low,9.33,6.23,26.7,36-45,0.1824,0.7193,0.6576,0,0,0.4007,1,0,1,0,0,0,1,0,0,0,1,0.7586,0.1312,0.0729,0.1579,0.3571,0.7071,0.6591,0.8844,0.5873,0.2523
1950,38,1.92,6.43,5,30,8.8,5.0,Low,9.2,7.61,56.5,36-45,0.3169,0.7012,0.8204,0,0,0.2986,1,1,0,0,0,0,0,1,0,0,1,0.7931,0.2335,0.3164,0.2105,0.3571,0.7985,0.5568,0.8619,0.7538,0.7024
1951,26,3.34,11.6,9,31,7.66,2.8,Low,7.42,5.66,43.3,26-35,0.5646,0.5708,0.6354,1,0,0.2879,1,0,0,0,1,1,0,0,0,1,0,0.3793,0.4382,0.6857,0.4211,0.369,0.5858,0.3068,0.5548,0.5185,0.503
1952,24,4.43,10.98,10,37,8.13,2.6,Low,9.02,7.17,55.3,18-25,0.6193,0.5581,0.7934,1,0,0.4035,1,1,0,0,0,0,1,0,1,0,0,0.3103,0.5953,0.6414,0.4737,0.4405,0.6735,0.2841,0.8309,0.7007,0.6843
1953,16,4.84,16.0,10,34,4.73,3.7,High,5.68,4.82,25.5,<18,0.7675,0.4916,0.474,1,1,0.3025,3,0,1,0,0,0,1,0,0,1,0,0.0345,0.6544,1.0,0.4737,0.4048,0.0392,0.4091,0.2545,0.4172,0.2341
1954,24,3.46,10.06,11,41,7.66,6.7,Medium,6.84,5.37,38.5,18-25,0.5527,0.6884,0.5857,1,0,0.3439,2,0,1,0,0,0,0,1,0,0,1,0.3103,0.4555,0.5757,0.5263,0.4881,0.5858,0.75,0.4547,0.4836,0.4305
1955,27,5.37,13.01,15,53,7.07,1.9,High,5.55,4.28,17.0,26-35,0.772,0.4359,0.4164,1,0,0.4128,3,0,1,0,0,0,0,1,0,1,0,0.4138,0.7308,0.7864,0.7368,0.631,0.4757,0.2045,0.2321,0.3521,0.1057
1956,35,0.67,5.52,1,0,8.81,5.6,Low,9.1,6.97,42.9,26-35,0.185,0.8323,0.7402,0,0,0.1214,1,0,1,0,0,0,0,1,0,0,1,0.6897,0.0533,0.2514,0.0,0.0,0.8004,0.625,0.8447,0.6766,0.497
1957,17,4.14,10.26,11,53,7.34,3.3,Medium,7.08,5.02,31.2,<18,0.5953,0.5005,0.5527,1,0,0.4035,2,1,0,0,0,0,0,1,1,0,0,0.069,0.5535,0.59,0.5263,0.631,0.5261,0.3636,0.4961,0.4413,0.3202
1958,15,3.12,5.53,8,31,7.38,6.6,Medium,8.39,6.11,33.2,<18,0.3907,0.7103,0.6459,0,0,0.5642,2,1,0,0,0,0,0,1,0,0,1,0.0,0.4065,0.2521,0.3684,0.369,0.5336,0.7386,0.7222,0.5728,0.3505
1959,42,0.81,6.01,1,0,8.26,4.7,Low,9.99,7.81,55.9,36-45,0.205,0.7774,0.853,0,0,0.1348,1,0,0,0,1,0,0,1,0,0,1,0.931,0.0735,0.2864,0.0,0.0,0.6978,0.5227,0.9983,0.7779,0.6934
1960,26,1.73,5.3,5,25,7.19,7.8,Low,10.0,7.17,52.7,26-35,0.2781,0.7722,0.8175,0,0,0.3264,1,1,0,0,0,0,0,1,1,0,0,0.3793,0.2061,0.2357,0.2105,0.2976,0.4981,0.875,1.0,0.7007,0.645
1961,15,5.22,11.52,10,35,7.43,2.7,High,6.55,5.4,42.9,<18,0.6765,0.5444,0.594,1,0,0.4531,3,1,0,0,0,1,0,0,0,0,1,0.0,0.7092,0.68,0.4737,0.4167,0.5429,0.2955,0.4047,0.4872,0.497
1962,36,2.9,6.86,5,34,8.82,4.7,Low,9.42,7.77,52.0,36-45,0.3818,0.6759,0.8162,0,0,0.4227,1,1,0,0,0,0,0,1,0,0,1,0.7241,0.3748,0.3471,0.2105,0.4048,0.8022,0.5227,0.8999,0.7731,0.6344
1963,18,4.39,14.63,11,41,7.76,1.3,Medium,7.03,4.42,37.7,<18,0.7184,0.4796,0.5548,1,0,0.3001,2,1,0,0,0,0,0,1,1,0,0,0.1034,0.5895,0.9021,0.5263,0.4881,0.6045,0.1364,0.4875,0.369,0.4184
1964,24,4.34,12.01,11,31,6.71,6.3,High,7.38,4.26,34.3,18-25,0.6501,0.6747,0.5478,1,0,0.3614,3,1,0,0,0,0,1,0,0,1,0,0.3103,0.5823,0.715,0.5263,0.369,0.4086,0.7045,0.5479,0.3497,0.3671
1965,26,3.71,11.34,10,49,8.58,2.7,Low,7.49,4.47,28.6,26-35,0.5885,0.5351,0.5369,1,0,0.3272,1,0,1,0,0,0,0,1,1,0,0,0.3793,0.4915,0.6671,0.4737,0.5833,0.7575,0.2955,0.5669,0.375,0.281
1966,32,2.36,6.37,5,21,8.16,6.0,Low,8.34,6.02,45.4,26-35,0.3397,0.75,0.689,0,0,0.3705,1,0,1,0,0,0,0,1,1,0,0,0.5862,0.2969,0.3121,0.2105,0.25,0.6791,0.6705,0.7135,0.562,0.5347
1967,32,0.7,3.59,5,35,7.32,4.3,Low,8.19,6.87,49.7,26-35,0.1784,0.6034,0.7315,0,0,0.195,1,1,0,0,0,0,0,1,1,0,0,0.5862,0.0577,0.1136,0.2105,0.4167,0.5224,0.4773,0.6877,0.6645,0.5997
1968,20,4.28,11.82,9,55,4.8,5.5,High,5.8,4.23,22.3,18-25,0.622,0.4899,0.4442,1,1,0.3621,3,0,1,0,0,0,0,1,1,0,0,0.1724,0.5737,0.7014,0.4211,0.6548,0.0522,0.6136,0.2752,0.346,0.1858
1969,20,4.32,11.12,11,50,7.19,4.5,Low,6.81,5.25,48.0,18-25,0.6268,0.5531,0.6177,1,0,0.3885,1,1,0,0,0,1,0,0,0,1,0,0.1724,0.5795,0.6514,0.5263,0.5952,0.4981,0.5,0.4495,0.4691,0.574
1970,20,4.13,9.83,12,40,6.13,4.3,Medium,7.23,5.33,43.4,18-25,0.594,0.5434,0.6172,1,0,0.4201,2,0,1,0,0,0,0,1,0,0,1,0.1724,0.5521,0.5593,0.5789,0.4762,0.3004,0.4773,0.522,0.4787,0.5045
1971,29,0.3,3.76,1,12,9.23,8.6,Low,10.0,8.17,53.1,26-35,0.1206,0.9223,0.8553,0,0,0.0798,1,1,0,0,0,0,1,0,0,0,1,0.4828,0.0,0.1257,0.0,0.1429,0.8787,0.9659,1.0,0.8213,0.6511
1972,17,4.08,10.98,11,54,4.54,3.0,High,5.45,2.93,30.2,<18,0.61,0.386,0.4159,1,1,0.3716,3,0,1,0,0,0,0,1,1,0,0,0.069,0.5449,0.6414,0.5263,0.6429,0.0037,0.3295,0.2148,0.1892,0.3051
1973,40,2.66,6.49,4,14,6.66,8.5,Medium,8.35,6.32,42.6,36-45,0.3493,0.8202,0.6892,0,0,0.4099,2,1,0,0,0,1,0,0,0,1,0,0.8621,0.3402,0.3207,0.1579,0.1667,0.3993,0.9545,0.7153,0.5982,0.4924
1974,23,4.2,12.85,14,51,7.19,2.6,High,4.51,3.69,19.2,18-25,0.6934,0.4748,0.3673,1,0,0.3268,3,1,0,0,0,0,0,1,0,1,0,0.2759,0.5622,0.775,0.6842,0.6071,0.4981,0.2841,0.0526,0.2809,0.139
1975,24,5.4,13.98,17,66,6.62,0.5,High,6.06,5.16,40.2,18-25,0.8179,0.3185,0.5575,1,0,0.3863,3,1,0,0,0,0,1,0,0,1,0,0.3103,0.7351,0.8557,0.8421,0.7857,0.3918,0.0455,0.3201,0.4582,0.4562
1976,43,2.87,6.15,6,24,7.17,7.5,Low,8.7,7.53,65.2,36-45,0.3724,0.7632,0.8343,0,0,0.4667,1,0,1,0,0,0,1,0,0,0,1,0.9655,0.3705,0.2964,0.2632,0.2857,0.4944,0.8409,0.7757,0.7441,0.8338
1977,21,6.1,12.3,13,47,6.43,5.8,High,5.33,3.19,23.6,18-25,0.7746,0.588,0.3951,1,0,0.4959,3,0,1,0,0,0,1,0,0,1,0,0.2069,0.836,0.7357,0.6316,0.5595,0.3563,0.6477,0.1941,0.2206,0.2054
1978,27,1.19,4.73,1,7,9.44,6.1,Low,7.69,5.31,37.4,26-35,0.194,0.8493,0.609,0,0,0.2516,1,1,0,0,0,0,1,0,1,0,0,0.4138,0.1283,0.195,0.0,0.0833,0.9179,0.6818,0.6014,0.4763,0.4139
1979,42,0.3,2.01,1,3,8.04,5.5,Low,7.78,5.97,43.3,36-45,0.0768,0.7904,0.6593,0,0,0.1493,1,1,0,0,0,0,0,1,0,0,1,0.931,0.0,0.0007,0.0,0.0357,0.6567,0.6136,0.6169,0.5559,0.503
1980,44,2.44,9.35,7,32,7.95,4.9,Low,8.95,6.85,50.7,36-45,0.4386,0.66,0.7613,1,0,0.261,1,0,1,0,0,0,1,0,0,1,0,1.0,0.3085,0.525,0.3158,0.381,0.6399,0.5455,0.8188,0.6621,0.6148
1981,23,5.61,11.46,14,45,5.48,3.9,High,5.56,5.09,21.8,18-25,0.7366,0.4868,0.465,1,1,0.4895,3,0,1,0,0,1,0,0,1,0,0,0.2759,0.7654,0.6757,0.6842,0.5357,0.1791,0.4318,0.2338,0.4498,0.1782
1982,15,3.28,7.51,7,31,7.01,2.5,Low,8.12,6.85,41.0,<18,0.439,0.5359,0.694,0,0,0.4368,1,0,1,0,0,0,0,1,0,0,1,0.0,0.4295,0.3936,0.3158,0.369,0.4646,0.2727,0.6756,0.6621,0.4683
1983,42,2.29,6.07,7,20,7.16,5.5,Medium,8.27,7.53,58.4,36-45,0.3483,0.6985,0.7924,0,0,0.3773,2,0,1,0,0,1,0,0,0,0,1,0.931,0.2868,0.2907,0.3158,0.2381,0.4925,0.6136,0.7015,0.7441,0.7311
1984,29,2.93,5.82,6,34,5.87,4.5,Medium,7.25,5.44,33.9,26-35,0.3674,0.5635,0.5845,0,1,0.5034,2,0,1,0,0,0,1,0,1,0,0,0.4828,0.3791,0.2729,0.2632,0.4048,0.2519,0.5,0.5255,0.492,0.361
1985,35,2.12,9.38,6,30,7.83,3.9,Low,8.0,4.59,30.5,26-35,0.4117,0.6236,0.5665,1,0,0.226,1,0,1,0,0,0,0,1,1,0,0,0.6897,0.2623,0.5271,0.2632,0.3571,0.6175,0.4318,0.6549,0.3895,0.3097
1986,28,3.44,9.14,8,38,7.18,4.5,High,7.98,6.31,47.3,26-35,0.4986,0.5956,0.6944,1,0,0.3764,3,1,0,0,0,0,0,1,1,0,0,0.4483,0.4526,0.51,0.3684,0.4524,0.4963,0.5,0.6514,0.597,0.5634
1987,21,3.83,10.07,9,47,6.69,4.1,High,6.6,4.41,35.0,18-25,0.5534,0.5304,0.5287,1,0,0.3803,3,0,1,0,0,1,0,0,0,0,1,0.2069,0.5088,0.5764,0.4211,0.5595,0.4049,0.4545,0.4133,0.3678,0.3776
